participant_code,timestamp,interval,red,green,white,black
20190424_32_3,1528247583120,51,1,0,1,0
20190424_32_3,1528247583272,152,1,0,0,0
20190424_32_3,1528247583374,102,0,0,0,0
20190424_32_3,1528247583477,103,0,0,1,0
20190424_32_3,1528247583729,252,1,0,1,0
20190424_32_3,1528247583781,52,1,0,0,0
20190424_32_3,1528247584234,453,0,0,0,0
20190424_32_3,1528247584687,453,1,0,0,0
20190424_32_3,1528247584939,252,0,0,1,0
20190424_32_3,1528247585191,252,1,0,0,0
20190424_32_3,1528247585393,202,1,0,1,0
20190424_32_3,1528247585446,53,0,0,1,0
20190424_32_3,1528247585698,252,1,0,0,0
20190424_32_3,1528247585850,152,0,0,0,0
20190424_32_3,1528247585901,51,0,0,1,0
20190424_32_3,1528247586104,203,1,0,1,0
20190424_32_3,1528247586155,51,1,0,0,0
20190424_32_3,1528247586358,203,0,0,1,0
20190424_32_3,1528247586561,203,1,0,1,0
20190424_32_3,1528247586613,52,1,0,0,0
20190424_32_3,1528247586764,151,0,0,0,0
20190424_32_3,1528247586867,103,0,0,1,0
20190424_32_3,1528247587027,160,1,0,1,0
20190424_32_3,1528247587080,53,1,0,0,0
20190424_32_3,1528247587232,152,0,0,0,0
20190424_32_3,1528247587283,51,0,0,1,0
20190424_32_3,1528247587485,202,1,0,1,0
20190424_32_3,1528247587537,52,1,0,0,0
20190424_32_3,1528247587689,152,0,0,1,0
20190424_32_3,1528247587892,203,0,0,0,0
20190424_32_3,1528247588095,203,0,0,1,0
20190424_32_3,1528247588298,203,0,0,0,0
20190424_32_3,1528247588349,51,1,0,0,0
20190424_32_3,1528247588501,152,1,0,1,0
20190424_32_3,1528247588553,52,0,0,1,0
20190424_32_3,1528247588755,202,0,0,0,0
20190424_32_3,1528247588856,101,1,0,0,0
20190424_32_3,1528247588908,52,1,0,1,0
20190424_32_3,1528247589110,202,0,0,1,0
20190424_32_3,1528247589413,303,0,0,0,0
20190424_32_3,1528247590218,805,0,0,0,1
20190424_32_3,1528247590620,402,0,0,0,0
20190424_32_3,1528247592026,1406,0,0,0,1
20190424_32_3,1528247592228,202,0,0,0,0
20190424_32_3,1528247592480,252,0,0,1,0
20190424_32_3,1528247592531,51,0,0,1,1
20190424_32_3,1528247592733,202,0,0,0,1
20190424_32_3,1528247592935,202,0,0,1,0
20190424_32_3,1528247593237,302,0,0,0,1
20190424_32_3,1528247593389,152,0,0,0,0
20190424_32_3,1528247593492,103,0,0,1,0
20190424_32_3,1528247593593,101,0,0,1,1
20190424_32_3,1528247593696,103,0,0,0,1
20190424_32_3,1528247593898,202,0,0,1,1
20190424_32_3,1528247593951,53,0,0,1,0
20190424_32_3,1528247594103,152,0,0,1,1
20190424_32_3,1528247594204,101,0,0,0,1
20190424_32_3,1528247594355,151,0,0,1,1
20190424_32_3,1528247594457,102,0,0,1,0
20190424_32_3,1528247594609,152,0,0,1,1
20190424_32_3,1528247594660,51,0,0,0,1
20190424_32_3,1528247594713,53,0,0,0,0
20190424_32_3,1528247595015,302,1,0,0,0
20190424_32_3,1528247595417,402,0,0,0,0
20190424_32_3,1528247595619,202,1,0,0,0
20190424_32_3,1528247595872,253,0,0,0,0
20190424_32_3,1528247596124,252,1,0,0,0
20190424_32_3,1528247596326,202,1,0,1,0
20190424_32_3,1528247596379,53,0,0,1,0
20190424_32_3,1528247596581,202,1,0,1,0
20190424_32_3,1528247596633,52,1,0,0,0
20190424_32_3,1528247596785,152,0,0,0,0
20190424_32_3,1528247596937,152,1,0,0,0
20190424_32_3,1528247597040,103,1,0,1,0
20190424_32_3,1528247597143,103,0,0,1,0
20190424_32_3,1528247597296,153,1,0,1,0
20190424_32_3,1528247597348,52,1,0,0,0
20190424_32_3,1528247597550,202,0,0,0,0
20190424_32_3,1528247597953,403,0,0,1,0
20190424_32_3,1528247598056,103,1,0,1,0
20190424_32_3,1528247598158,102,1,0,0,0
20190424_32_3,1528247598260,102,0,0,1,0
20190424_32_3,1528247598463,203,1,0,0,0
20190424_32_3,1528247598614,151,1,0,1,0
20190424_32_3,1528247598666,52,0,0,1,0
20190424_32_3,1528247598769,103,0,0,0,0
20190424_32_3,1528247606038,7269,0,0,1,0
20190424_32_3,1528247606340,302,0,0,0,0
20190424_32_3,1528247606542,202,0,0,1,0
20190424_32_3,1528247606794,252,0,0,0,0
20190424_32_3,1528247606947,153,0,0,1,0
20190424_32_3,1528247607249,302,0,0,0,0
20190424_32_3,1528247607401,152,1,0,0,0
20190424_32_3,1528247607753,352,0,0,0,0
20190424_32_3,1528247607956,203,1,0,0,0
20190424_32_3,1528247608207,251,0,0,0,0
20190424_32_3,1528247608460,253,1,0,0,0
20190424_32_3,1528247608561,101,1,0,1,0
20190424_32_3,1528247608713,152,0,0,0,0
20190424_32_3,1528247609167,454,1,0,0,0
20190424_32_3,1528247609419,252,0,0,0,0
20190424_32_3,1528247610725,1306,1,0,0,0
20190424_32_3,1528247610877,152,1,0,1,0
20190424_32_3,1528247611030,153,0,0,1,0
20190424_32_3,1528247611131,101,0,0,0,0
20190424_32_3,1528247611182,51,1,0,0,0
20190424_32_3,1528247611284,102,1,0,1,0
20190424_32_3,1528247611436,152,0,0,1,0
20190424_32_3,1528247611538,102,0,0,0,0
20190424_32_3,1528247611590,52,1,0,0,0
20190424_32_3,1528247611692,102,1,0,1,0
20190424_32_3,1528247611795,103,0,0,1,0
20190424_32_3,1528247611946,151,1,0,0,0
20190424_32_3,1528247612098,152,1,0,1,0
20190424_32_3,1528247612200,102,0,0,1,0
20190424_32_3,1528247612352,152,1,0,0,0
20190424_32_3,1528247612505,153,1,0,1,0
20190424_32_3,1528247612556,51,0,0,1,0
20190424_32_3,1528247612709,153,1,0,0,0
20190424_32_3,1528247612911,202,0,0,1,0
20190424_32_3,1528247613063,152,1,0,1,0
20190424_32_3,1528247613114,51,1,0,0,0
20190424_32_3,1528247613217,103,1,0,1,0
20190424_32_3,1528247613269,52,0,0,1,0
20190424_32_3,1528247613422,153,1,0,0,0
20190424_32_3,1528247613574,152,1,0,1,0
20190424_32_3,1528247613627,53,0,0,1,0
20190424_32_3,1528247613778,151,0,0,0,0
20190424_32_3,1528247614234,456,1,0,0,0
20190424_32_3,1528247614539,305,0,0,0,0
20190424_32_3,1528247614695,156,1,0,0,0
20190424_32_3,1528247615001,306,0,0,0,0
20190424_32_3,1528247615256,255,1,0,0,0
20190424_32_3,1528247615509,253,0,0,0,0
20190424_32_3,1528247615963,454,0,0,1,0
20190424_32_3,1528247616270,307,0,0,0,0
20190424_32_3,1528247616425,155,0,0,1,0
20190424_32_3,1528247616678,253,0,0,0,0
20190424_32_3,1528247618937,2259,1,0,0,0
20190424_32_3,1528247619189,252,0,0,0,0
20190424_32_3,1528247619391,202,1,0,0,0
20190424_32_3,1528247620044,653,0,0,0,0
20190424_32_3,1528247622049,2005,0,0,1,0
20190424_32_3,1528247622251,202,0,0,0,0
20190424_32_3,1528247622453,202,0,0,1,0
20190424_32_3,1528247622656,203,0,0,0,0
20190424_32_3,1528247622908,252,0,0,1,0
20190424_32_3,1528247623110,202,0,0,0,0
20190424_32_3,1528247623312,202,0,0,1,0
20190424_32_3,1528247623564,252,0,0,0,0
20190424_32_3,1528247623817,253,0,0,1,0
20190424_32_3,1528247623969,152,0,0,0,0
20190424_32_3,1528247624221,252,0,0,1,0
20190424_32_3,1528247624474,253,0,0,0,0
20190424_32_3,1528247624677,203,0,0,1,0
20190424_32_3,1528247624879,202,0,0,0,0
20190424_32_3,1528247625232,353,0,0,1,0
20190424_32_3,1528247625333,101,0,0,0,0
20190424_32_3,1528247625586,253,0,0,1,0
20190424_32_3,1528247625788,202,0,0,0,0
20190424_32_3,1528247625990,202,0,0,1,0
20190424_32_3,1528247626194,204,0,0,0,0
20190424_32_3,1528247626398,204,0,0,1,0
20190424_32_3,1528247626600,202,0,0,0,0
20190424_32_3,1528247627406,806,1,0,0,0
20190424_32_3,1528247627457,51,0,0,0,0
20190424_32_3,1528247627509,52,1,0,0,0
20190424_32_3,1528247627862,353,0,0,0,0
20190424_32_3,1528247628114,252,1,0,0,0
20190424_32_3,1528247628417,303,0,0,0,0
20190424_32_3,1528247628569,152,1,0,0,0
20190424_32_3,1528247628771,202,0,0,0,0
20190424_32_3,1528247629380,609,0,1,0,0
20190424_32_3,1528247629633,253,0,0,0,0
20190424_32_3,1528247629834,201,0,1,0,0
20190424_32_3,1528247630035,201,0,0,0,0
20190424_32_3,1528247631291,1256,0,0,0,1
20190424_32_3,1528247631643,352,0,0,0,0
20190424_32_3,1528247631845,202,0,0,0,1
20190424_32_3,1528247631996,151,0,0,0,0
20190424_32_3,1528247646737,14741,1,0,0,0
20190424_32_3,1528247646889,152,0,0,0,0
20190424_32_3,1528247647343,454,1,0,0,0
20190424_32_3,1528247647495,152,0,0,0,0
20190424_32_3,1528247647747,252,1,0,0,0
20190424_32_3,1528247647898,151,0,0,0,0
20190424_32_3,1528247648150,252,1,0,0,0
20190424_32_3,1528247648252,102,0,0,0,0
20190424_32_3,1528247648454,202,1,0,0,0
20190424_32_3,1528247648505,51,0,0,0,0
20190424_32_3,1528247648709,204,1,0,0,0
20190424_32_3,1528247648816,107,0,0,0,0
20190424_32_3,1528247655438,6622,0,0,1,0
20190424_32_3,1528247655693,255,0,0,0,0
20190424_32_3,1528247655897,204,0,0,1,0
20190424_32_3,1528247656099,202,0,0,0,0
20190424_32_3,1528247656301,202,1,0,0,0
20190424_32_3,1528247656506,205,0,0,0,0
20190424_32_3,1528247656708,202,1,0,0,0
20190424_32_3,1528247656910,202,0,0,0,0
20190424_32_3,1528247657212,302,0,0,1,0
20190424_32_3,1528247657365,153,0,0,0,0
20190424_32_3,1528247657617,252,0,0,1,0
20190424_32_3,1528247657769,152,0,0,0,0
20190424_32_3,1528247658122,353,1,0,0,0
20190424_32_3,1528247658324,202,0,0,0,0
20190424_32_3,1528247658477,153,1,0,0,0
20190424_32_3,1528247658678,201,0,0,0,0
20190424_32_3,1528247663644,4966,0,0,1,0
20190424_32_3,1528247663696,52,1,0,1,0
20190424_32_3,1528247663949,253,0,0,0,0
20190424_32_3,1528247665303,1354,0,1,0,1
20190424_32_3,1528247665657,354,0,1,0,0
20190424_32_3,1528247665709,52,0,0,0,0
20190424_32_3,1528247670322,4613,1,1,0,0
20190424_32_3,1528247670724,402,0,0,0,0
20190424_32_3,1528247674887,4163,1,0,0,0
20190424_32_3,1528247674940,53,1,1,0,0
20190424_32_3,1528247675342,402,0,0,0,0
