participant_code,timestamp,interval,red,green,white,black
20190328_02_1,1528189671208,102,1,1,0,0
20190328_02_1,1528189671309,101,1,0,0,0
20190328_02_1,1528189671362,53,0,0,0,0
20190328_02_1,1528189671514,152,1,1,0,0
20190328_02_1,1528189671565,51,1,0,0,0
20190328_02_1,1528189671668,103,0,0,0,0
20190328_02_1,1528189671771,103,0,1,0,0
20190328_02_1,1528189671824,53,0,0,0,0
20190328_02_1,1528189671877,53,1,0,0,0
20190328_02_1,1528189671979,102,0,0,0,0
20190328_02_1,1528189672031,52,0,1,0,0
20190328_02_1,1528189672083,52,0,0,0,0
20190328_02_1,1528189672135,52,1,0,0,0
20190328_02_1,1528189672287,152,0,1,0,0
20190328_02_1,1528189672390,103,0,0,0,0
20190328_02_1,1528189672492,102,1,0,0,0
20190328_02_1,1528189672544,52,1,1,0,0
20190328_02_1,1528189672746,202,1,0,0,0
20190328_02_1,1528189672799,53,0,0,0,0
20190328_02_1,1528189673052,253,1,1,0,0
20190328_02_1,1528189673305,253,1,0,0,0
20190328_02_1,1528189673358,53,0,0,0,0
20190328_02_1,1528189673510,152,0,1,0,0
20190328_02_1,1528189673563,53,1,1,0,0
20190328_02_1,1528189673764,201,1,0,0,0
20190328_02_1,1528189673817,53,0,0,0,0
20190328_02_1,1528189674019,202,1,1,0,0
20190328_02_1,1528189674222,203,1,0,0,0
20190328_02_1,1528189674274,52,0,0,0,0
20190328_02_1,1528189674527,253,1,1,0,0
20190328_02_1,1528189674678,151,0,1,0,0
20190328_02_1,1528189674730,52,0,0,0,0
20190328_02_1,1528189674932,202,1,1,0,0
20190328_02_1,1528189675134,202,1,0,0,0
20190328_02_1,1528189675186,52,0,0,0,0
20190328_02_1,1528189675338,152,1,0,0,0
20190328_02_1,1528189675391,53,1,1,0,0
20190328_02_1,1528189675493,102,1,0,0,0
20190328_02_1,1528189675545,52,0,0,0,0
20190328_02_1,1528189675697,152,1,0,0,0
20190328_02_1,1528189675900,203,0,0,0,0
20190328_02_1,1528189675952,52,0,1,0,0
20190328_02_1,1528189676004,52,1,1,0,0
20190328_02_1,1528189676106,102,1,0,0,0
20190328_02_1,1528189676158,52,0,0,0,0
20190328_02_1,1528189676310,152,1,0,0,0
20190328_02_1,1528189676363,53,1,1,0,0
20190328_02_1,1528189676465,102,0,0,0,0
20190328_02_1,1528189676618,153,1,0,0,0
20190328_02_1,1528189676670,52,1,1,0,0
20190328_02_1,1528189676773,103,0,0,0,0
20190328_02_1,1528189676925,152,0,1,0,0
20190328_02_1,1528189676977,52,1,1,0,0
20190328_02_1,1528189677079,102,1,0,0,0
20190328_02_1,1528189677130,51,0,0,0,0
20190328_02_1,1528189677232,102,1,1,0,0
20190328_02_1,1528189677385,153,1,0,0,0
20190328_02_1,1528189677437,52,0,0,0,0
20190328_02_1,1528189677540,103,0,1,0,0
20190328_02_1,1528189677592,52,1,1,0,0
20190328_02_1,1528189677694,102,1,0,0,0
20190328_02_1,1528189677746,52,0,0,0,0
20190328_02_1,1528189677899,153,1,1,0,0
20190328_02_1,1528189678001,102,1,0,0,0
20190328_02_1,1528189678053,52,0,0,0,0
20190328_02_1,1528189678205,152,0,1,0,0
20190328_02_1,1528189678257,52,1,1,0,0
20190328_02_1,1528189678359,102,1,0,0,0
20190328_02_1,1528189678411,52,0,0,0,0
20190328_02_1,1528189678512,101,0,1,0,0
20190328_02_1,1528189678714,202,0,0,0,0
20190328_02_1,1528189679017,303,1,1,0,0
20190328_02_1,1528189679269,252,0,0,0,0
20190328_02_1,1528189679572,303,0,1,0,0
20190328_02_1,1528189679825,253,0,0,0,0
20190328_02_1,1528189680077,252,1,0,0,0
20190328_02_1,1528189680130,53,1,1,0,0
20190328_02_1,1528189680281,151,0,0,0,0
20190328_02_1,1528189680484,203,1,1,0,0
20190328_02_1,1528189680686,202,0,0,0,0
20190328_02_1,1528189680838,152,1,0,0,0
20190328_02_1,1528189680891,53,1,1,0,0
20190328_02_1,1528189681042,151,0,1,0,0
20190328_02_1,1528189681095,53,0,0,0,0
20190328_02_1,1528189681248,153,1,1,0,0
20190328_02_1,1528189681450,202,1,0,0,0
20190328_02_1,1528189681503,53,0,0,0,0
20190328_02_1,1528189682007,504,0,0,0,1
20190328_02_1,1528189682060,53,0,0,0,0
20190328_02_1,1528189682112,52,0,0,0,1
20190328_02_1,1528189682166,54,0,0,0,0
20190328_02_1,1528189682369,203,0,0,1,1
20190328_02_1,1528189682571,202,0,0,0,0
20190328_02_1,1528189682674,103,0,0,1,0
20190328_02_1,1528189682826,152,0,0,1,1
20190328_02_1,1528189682979,153,0,0,0,0
20190328_02_1,1528189683291,312,0,0,0,1
20190328_02_1,1528189683544,253,0,0,0,0
20190328_02_1,1528189683696,152,0,0,1,0
20190328_02_1,1528189683898,202,0,0,0,0
20190328_02_1,1528189683951,53,0,0,0,1
20190328_02_1,1528189684154,203,0,0,0,0
20190328_02_1,1528189684307,153,0,0,1,1
20190328_02_1,1528189684459,152,0,0,0,0
20190328_02_1,1528189684612,153,0,0,1,1
20190328_02_1,1528189684714,102,0,0,1,0
20190328_02_1,1528189684817,103,0,0,0,0
20190328_02_1,1528189690133,5316,1,0,0,0
20190328_02_1,1528189690286,153,0,0,0,0
20190328_02_1,1528189690338,52,0,1,0,0
20190328_02_1,1528189690541,203,0,0,0,0
20190328_02_1,1528189690592,51,1,0,0,0
20190328_02_1,1528189690694,102,1,1,0,0
20190328_02_1,1528189690795,101,0,1,0,0
20190328_02_1,1528189690847,52,0,0,0,0
20190328_02_1,1528189690999,152,1,1,0,0
20190328_02_1,1528189691151,152,0,0,0,0
20190328_02_1,1528189691302,151,0,1,0,0
20190328_02_1,1528189691404,102,1,1,0,0
20190328_02_1,1528189691455,51,1,0,0,0
20190328_02_1,1528189691508,53,0,0,0,0
20190328_02_1,1528189691560,52,1,0,0,0
20190328_02_1,1528189691612,52,0,0,0,0
20190328_02_1,1528189691664,52,0,1,0,0
20190328_02_1,1528189691767,103,1,1,0,0
20190328_02_1,1528189691818,51,1,0,0,0
20190328_02_1,1528189691870,52,0,0,0,0
20190328_02_1,1528189691931,61,0,1,0,0
20190328_02_1,1528189692087,156,0,0,0,0
20190328_02_1,1528189692243,156,0,1,0,0
20190328_02_1,1528189692350,107,0,0,0,0
20190328_02_1,1528189692506,156,0,1,0,0
20190328_02_1,1528189692661,155,0,0,0,0
20190328_02_1,1528189692817,156,0,1,0,0
20190328_02_1,1528189692975,158,0,0,0,0
20190328_02_1,1528189693131,156,1,0,0,0
20190328_02_1,1528189693336,205,0,0,0,0
20190328_02_1,1528189693492,156,1,0,0,0
20190328_02_1,1528189693597,105,0,0,0,0
20190328_02_1,1528189693804,207,1,0,0,0
20190328_02_1,1528189693911,107,0,1,0,0
20190328_02_1,1528189694067,156,1,1,0,0
20190328_02_1,1528189694122,55,1,0,0,0
20190328_02_1,1528189694178,56,0,0,0,0
20190328_02_1,1528189694234,56,0,1,0,0
20190328_02_1,1528189694390,156,1,0,0,0
20190328_02_1,1528189694445,55,0,0,0,0
20190328_02_1,1528189694552,107,0,1,0,0
20190328_02_1,1528189694608,56,1,1,0,0
20190328_02_1,1528189694713,105,0,0,0,0
20190328_02_1,1528189695270,557,1,0,0,0
20190328_02_1,1528189695322,52,1,1,0,0
20190328_02_1,1528189695374,52,0,1,0,0
20190328_02_1,1528189695429,55,0,0,0,0
20190328_02_1,1528189695630,201,0,1,0,0
20190328_02_1,1528189695682,52,1,0,0,0
20190328_02_1,1528189695834,152,0,0,0,0
20190328_02_1,1528189696037,203,1,0,0,0
20190328_02_1,1528189696139,102,1,1,0,0
20190328_02_1,1528189696240,101,0,0,0,0
20190328_02_1,1528189696393,153,1,0,0,0
20190328_02_1,1528189696444,51,1,1,0,0
20190328_02_1,1528189696546,102,1,0,0,0
20190328_02_1,1528189696598,52,0,0,0,0
20190328_02_1,1528189696701,103,0,1,0,0
20190328_02_1,1528189696753,52,1,1,0,0
20190328_02_1,1528189696805,52,1,0,0,0
20190328_02_1,1528189696857,52,0,0,0,0
20190328_02_1,1528189696960,103,0,1,0,0
20190328_02_1,1528189697062,102,1,1,0,0
20190328_02_1,1528189697114,52,1,0,0,0
20190328_02_1,1528189697216,102,0,0,0,0
20190328_02_1,1528189697369,153,1,0,0,0
20190328_02_1,1528189697520,151,0,0,0,0
20190328_02_1,1528189697622,102,0,1,0,0
20190328_02_1,1528189697725,103,1,1,0,0
20190328_02_1,1528189697777,52,1,0,0,0
20190328_02_1,1528189697878,101,0,0,0,0
20190328_02_1,1528189697987,109,0,1,0,0
20190328_02_1,1528189698093,106,0,0,0,0
20190328_02_1,1528189698450,357,1,0,0,0
20190328_02_1,1528189698505,55,0,0,0,0
20190328_02_1,1528189700114,1609,0,1,0,0
20190328_02_1,1528189700165,51,0,0,0,0
20190328_02_1,1528189700268,103,1,0,0,0
20190328_02_1,1528189700421,153,0,0,0,0
20190328_02_1,1528189704383,3962,1,0,0,0
20190328_02_1,1528189704585,202,0,0,0,0
20190328_02_1,1528189704787,202,0,1,0,0
20190328_02_1,1528189704939,152,1,0,0,0
20190328_02_1,1528189705040,101,0,0,0,0
20190328_02_1,1528189705193,153,0,1,0,0
20190328_02_1,1528189705245,52,1,1,0,0
20190328_02_1,1528189705295,50,1,0,0,0
20190328_02_1,1528189705397,102,0,0,0,0
20190328_02_1,1528189705550,153,1,0,0,0
20190328_02_1,1528189705702,152,0,0,0,0
20190328_02_1,1528189705805,103,0,1,0,0
20190328_02_1,1528189705857,52,1,1,0,0
20190328_02_1,1528189705961,104,1,0,0,0
20190328_02_1,1528189706016,55,0,0,0,0
20190328_02_1,1528189706172,156,1,0,0,0
20190328_02_1,1528189706379,207,0,0,0,0
20190328_02_1,1528189719768,13389,0,1,0,0
20190328_02_1,1528189720025,257,1,1,0,0
20190328_02_1,1528189720230,205,1,0,0,0
20190328_02_1,1528189720287,57,0,0,0,0
20190328_02_1,1528189720393,106,1,1,0,0
20190328_02_1,1528189720545,152,1,0,0,0
20190328_02_1,1528189720598,53,0,0,0,0
20190328_02_1,1528189720700,102,1,1,0,0
20190328_02_1,1528189720803,103,1,0,0,0
20190328_02_1,1528189720855,52,0,0,0,0
20190328_02_1,1528189720958,103,1,1,0,0
20190328_02_1,1528189721110,152,0,0,0,0
20190328_02_1,1528189721262,152,1,0,0,0
20190328_02_1,1528189721464,202,0,0,0,0
20190328_02_1,1528189721616,152,1,1,0,0
20190328_02_1,1528189721767,151,0,1,0,0
20190328_02_1,1528189721819,52,0,0,0,0
20190328_02_1,1528189721921,102,1,0,0,0
20190328_02_1,1528189721973,52,1,1,0,0
20190328_02_1,1528189722124,151,0,1,0,0
20190328_02_1,1528189722176,52,0,0,0,0
20190328_02_1,1528189722328,152,1,1,0,0
20190328_02_1,1528189722481,153,0,1,0,0
20190328_02_1,1528189722532,51,0,0,0,0
20190328_02_1,1528189722685,153,1,0,0,0
20190328_02_1,1528189722737,52,1,1,0,0
20190328_02_1,1528189722888,151,0,0,0,0
20190328_02_1,1528189723392,504,1,0,0,0
20190328_02_1,1528189723594,202,1,1,0,0
20190328_02_1,1528189724347,753,1,0,0,0
20190328_02_1,1528189724398,51,0,0,0,0
