participant_code,timestamp,interval,red,green,white,black
20190412_24_2,1528231924861,344024,0,0,0,1
20190412_24_2,1528231925664,803,0,0,0,0
20190412_24_2,1528231926367,703,0,1,0,0
20190412_24_2,1528231926869,502,0,0,0,0
20190412_24_2,1528231927773,904,1,0,0,0
20190412_24_2,1528231928275,502,0,0,0,0
20190412_24_2,1528231928828,553,0,0,1,0
20190412_24_2,1528231929231,403,0,0,0,0
20190412_24_2,1528231930987,1756,1,1,1,1
20190412_24_2,1528231931639,652,1,0,1,0
20190412_24_2,1528231931692,53,0,0,0,0
20190412_24_2,1528231932848,1156,0,0,1,1
20190412_24_2,1528231933602,754,0,0,0,0
20190412_24_2,1528231934105,503,0,1,0,0
20190412_24_2,1528231934256,151,1,1,0,0
20190412_24_2,1528231934909,653,1,0,0,0
20190412_24_2,1528231934961,52,0,0,0,0
20190412_24_2,1528231937218,2257,0,1,0,1
20190412_24_2,1528231937672,454,0,0,0,1
20190412_24_2,1528231937724,52,0,0,0,0
20190412_24_2,1528231938729,1005,0,1,0,0
20190412_24_2,1528231938831,102,0,1,0,1
20190412_24_2,1528231939989,1158,0,0,0,0
20190412_24_2,1528231940994,1005,0,0,1,0
20190412_24_2,1528231941396,402,1,0,1,0
20190412_24_2,1528231942103,707,0,0,1,0
20190412_24_2,1528231942155,52,0,0,0,0
20190412_24_2,1528231942809,654,0,1,0,0
20190412_24_2,1528231943112,303,0,1,0,1
20190412_24_2,1528231946370,3258,0,0,0,0
20190412_24_2,1528231956099,9729,0,0,0,1
20190412_24_2,1528231956352,253,0,1,0,1
20190412_24_2,1528231958909,2557,0,0,0,0
20190412_24_2,1528231962871,3962,1,0,0,0
20190412_24_2,1528231963073,202,0,0,0,0
20190412_24_2,1528231963326,253,1,0,0,0
20190412_24_2,1528231963528,202,0,0,0,0
20190412_24_2,1528231963831,303,1,0,0,0
20190412_24_2,1528231964084,253,0,0,0,0
20190412_24_2,1528231964286,202,1,0,0,0
20190412_24_2,1528231964488,202,0,0,0,0
20190412_24_2,1528231964691,203,1,0,0,0
20190412_24_2,1528231964844,153,0,0,0,0
20190412_24_2,1528231965047,203,1,0,0,0
20190412_24_2,1528231965149,102,0,0,0,0
20190412_24_2,1528231967957,2808,0,1,0,0
20190412_24_2,1528231968009,52,0,1,0,1
20190412_24_2,1528231969515,1506,0,0,0,1
20190412_24_2,1528231969667,152,0,0,0,0
