participant_code,timestamp,interval,red,green,white,black
20190403_16_4,1528217386805,102,0,0,1,0
20190403_16_4,1528217387058,253,0,0,0,0
20190403_16_4,1528217387210,152,0,0,1,0
20190403_16_4,1528217387413,203,0,0,0,0
20190403_16_4,1528217387566,153,0,0,1,0
20190403_16_4,1528217387769,203,0,0,0,0
20190403_16_4,1528217408524,20755,1,0,0,0
20190403_16_4,1528217408678,154,0,0,0,0
20190403_16_4,1528217408831,153,1,0,0,0
20190403_16_4,1528217408984,153,0,0,0,0
20190403_16_4,1528217409136,152,1,0,0,0
20190403_16_4,1528217409238,102,0,0,0,0
20190403_16_4,1528217409390,152,1,0,0,0
20190403_16_4,1528217409492,102,0,0,0,0
20190403_16_4,1528217409644,152,1,0,0,0
20190403_16_4,1528217409747,103,0,0,0,0
20190403_16_4,1528217409999,252,1,0,0,0
20190403_16_4,1528217410151,152,0,0,0,0
20190403_16_4,1528217412659,2508,0,0,1,0
20190403_16_4,1528217412862,203,0,0,0,0
20190403_16_4,1528217419833,6971,0,0,1,0
20190403_16_4,1528217419885,52,1,0,1,0
20190403_16_4,1528217420638,753,0,0,0,0
20190403_16_4,1528217421994,1356,1,0,1,0
20190403_16_4,1528217422548,554,1,0,0,0
20190403_16_4,1528217422600,52,0,0,0,0
20190403_16_4,1528217423354,754,1,0,0,0
20190403_16_4,1528217423406,52,1,1,0,0
20190403_16_4,1528217423859,453,0,0,0,0
20190403_16_4,1528217424412,553,0,0,0,1
20190403_16_4,1528217424463,51,0,1,0,1
20190403_16_4,1528217425017,554,0,0,0,0
20190403_16_4,1528217425521,504,0,0,1,1
20190403_16_4,1528217426523,1002,0,0,0,0
20190403_16_4,1528217427578,1055,0,0,0,1
20190403_16_4,1528217427679,101,0,1,0,1
20190403_16_4,1528217427831,152,0,1,1,1
20190403_16_4,1528217427934,103,0,1,0,1
20190403_16_4,1528217428035,101,0,0,0,1
20190403_16_4,1528217428537,502,1,0,0,1
20190403_16_4,1528217428589,52,1,1,0,1
20190403_16_4,1528217428691,102,1,1,1,1
20190403_16_4,1528217428993,302,1,0,0,0
20190403_16_4,1528217429045,52,0,0,0,0
20190403_16_4,1528217429549,504,1,0,0,0
20190403_16_4,1528217429650,101,1,1,0,0
20190403_16_4,1528217430152,502,1,0,0,0
20190403_16_4,1528217430205,53,0,0,0,0
20190403_16_4,1528217430358,153,1,1,0,0
20190403_16_4,1528217430511,153,0,0,0,0
20190403_16_4,1528217431215,704,0,0,1,1
20190403_16_4,1528217431467,252,0,0,0,0
20190403_16_4,1528217431620,153,0,0,0,1
20190403_16_4,1528217431672,52,0,0,1,1
20190403_16_4,1528217431824,152,0,0,0,1
20190403_16_4,1528217431876,52,0,0,0,0
20190403_16_4,1528217431978,102,0,0,0,1
20190403_16_4,1528217432029,51,0,0,1,1
20190403_16_4,1528217432182,153,0,0,0,1
20190403_16_4,1528217432234,52,0,0,0,0
20190403_16_4,1528217433289,1055,0,1,0,1
20190403_16_4,1528217433641,352,0,0,0,0
20190403_16_4,1528217433793,152,0,0,0,1
20190403_16_4,1528217433845,52,0,1,0,1
20190403_16_4,1528217434096,251,0,0,0,0
20190403_16_4,1528217435401,1305,1,0,1,0
20190403_16_4,1528217436356,955,0,0,0,0
20190403_16_4,1528217438714,2358,1,0,0,0
20190403_16_4,1528217438765,51,1,0,1,0
20190403_16_4,1528217439119,354,0,0,0,0
20190403_16_4,1528217439422,303,0,1,0,1
20190403_16_4,1528217439724,302,0,1,0,0
20190403_16_4,1528217439777,53,0,0,0,0
20190403_16_4,1528217440632,855,1,1,0,0
20190403_16_4,1528217440885,253,1,0,0,0
20190403_16_4,1528217440937,52,0,0,0,0
20190403_16_4,1528217441539,602,0,0,0,1
20190403_16_4,1528217441591,52,0,0,1,1
20190403_16_4,1528217441993,402,0,0,0,1
20190403_16_4,1528217442045,52,0,0,0,0
20190403_16_4,1528217444404,2359,0,1,0,1
20190403_16_4,1528217444456,52,1,1,1,1
20190403_16_4,1528217444808,352,0,1,1,0
20190403_16_4,1528217444860,52,0,0,0,0
20190403_16_4,1528217445112,252,0,0,1,0
20190403_16_4,1528217445164,52,1,1,1,1
20190403_16_4,1528217445417,253,0,0,0,0
20190403_16_4,1528217445619,202,1,1,1,1
20190403_16_4,1528217445871,252,0,1,1,1
20190403_16_4,1528217445922,51,0,1,0,1
20190403_16_4,1528217445974,52,0,0,0,1
20190403_16_4,1528217446026,52,0,0,0,0
20190403_16_4,1528217454899,8873,1,0,1,0
20190403_16_4,1528217455452,553,0,0,0,0
20190403_16_4,1528217455755,303,1,0,0,0
20190403_16_4,1528217455807,52,1,0,1,0
20190403_16_4,1528217456259,452,1,0,0,0
20190403_16_4,1528217456362,103,0,0,0,0
20190403_16_4,1528217457968,1606,0,0,1,1
20190403_16_4,1528217458220,252,0,0,0,0
20190403_16_4,1528217458473,253,0,0,1,1
20190403_16_4,1528217458674,201,0,0,0,0
20190403_16_4,1528217485744,27070,1,0,0,0
20190403_16_4,1528217485996,252,0,0,0,0
20190403_16_4,1528217486200,204,1,0,0,0
20190403_16_4,1528217486302,102,0,0,0,0
20190403_16_4,1528217486605,303,1,0,0,0
20190403_16_4,1528217486757,152,0,0,0,0
20190403_16_4,1528217486959,202,1,0,0,0
20190403_16_4,1528217487062,103,0,0,0,0
20190403_16_4,1528217487264,202,1,0,0,0
20190403_16_4,1528217487417,153,0,0,0,0
20190403_16_4,1528217487670,253,1,0,0,0
20190403_16_4,1528217487772,102,0,0,0,0
