participant_code,timestamp,interval,red,green,white,black
20190403_12_0,1528204030764,2799318,0,1,0,0
20190403_12_0,1528204030817,53,1,1,0,0
20190403_12_0,1528204031270,453,0,0,0,0
20190403_12_0,1528204032175,905,0,0,0,1
20190403_12_0,1528204032227,52,0,0,1,1
20190403_12_0,1528204032629,402,0,0,0,0
20190403_12_0,1528204034136,1507,0,1,0,0
20190403_12_0,1528204034289,153,0,1,0,1
20190403_12_0,1528204034692,403,0,1,0,0
20190403_12_0,1528204034744,52,0,0,0,0
20190403_12_0,1528204035901,1157,1,0,0,0
20190403_12_0,1528204036004,103,1,0,1,0
20190403_12_0,1528204036406,402,0,0,1,0
20190403_12_0,1528204036459,53,0,0,0,0
20190403_12_0,1528204037513,1054,0,0,1,0
20190403_12_0,1528204037616,103,1,0,1,0
20190403_12_0,1528204039073,1457,0,0,1,0
20190403_12_0,1528204039125,52,0,0,0,0
20190403_12_0,1528204039478,353,1,0,0,0
20190403_12_0,1528204039982,504,0,0,0,0
20190403_12_0,1528204040134,152,0,0,1,0
20190403_12_0,1528204040588,454,0,0,0,0
20190403_12_0,1528204041442,854,1,0,0,0
20190403_12_0,1528204041495,53,1,0,1,0
20190403_12_0,1528204041948,453,0,0,1,0
20190403_12_0,1528204042001,53,0,0,0,0
20190403_12_0,1528204042605,604,0,1,0,0
20190403_12_0,1528204043209,604,0,1,0,1
20190403_12_0,1528204043462,253,0,0,0,1
20190403_12_0,1528204043514,52,0,0,0,0
