participant_code,timestamp,interval,red,green,white,black
20190412_17_0,1528221031504,944549,1,0,0,0
20190412_17_0,1528221031560,56,1,0,1,0
20190412_17_0,1528221032068,508,0,0,0,0
20190412_17_0,1528221046962,14894,1,0,0,0
20190412_17_0,1528221047164,202,0,0,0,0
20190412_17_0,1528221047317,153,1,0,0,0
20190412_17_0,1528221047419,102,0,0,0,0
20190412_17_0,1528221047572,153,1,0,0,0
20190412_17_0,1528221047725,153,0,0,0,0
20190412_17_0,1528221047878,153,1,0,0,0
20190412_17_0,1528221048031,153,0,0,0,0
20190412_17_0,1528221048183,152,1,0,0,0
20190412_17_0,1528221048336,153,0,0,0,0
20190412_17_0,1528221048489,153,1,0,0,0
20190412_17_0,1528221048642,153,0,0,0,0
20190412_17_0,1528221055212,6570,0,0,1,0
20190412_17_0,1528221055364,152,1,0,1,0
20190412_17_0,1528221056117,753,0,0,1,0
20190412_17_0,1528221056169,52,0,0,0,0
20190412_17_0,1528221061485,5316,0,0,0,1
20190412_17_0,1528221061587,102,0,1,0,1
20190412_17_0,1528221061990,403,0,0,0,0
20190412_17_0,1528221063795,1805,0,1,0,0
20190412_17_0,1528221063848,53,1,1,0,0
20190412_17_0,1528221064802,954,0,0,0,0
20190412_17_0,1528221066357,1555,0,0,0,1
20190412_17_0,1528221066662,305,0,0,1,1
20190412_17_0,1528221067123,461,0,0,0,0
20190412_17_0,1528221068885,1762,0,0,0,1
20190412_17_0,1528221068941,56,0,0,1,1
20190412_17_0,1528221071204,2263,0,0,0,0
